time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
22.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
22.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
22.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
22.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
22.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
22.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
22.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
23,1,10.24,0.275891,0.03,0,44.8625,-140,0
23,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
23.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
23.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
24,1,10.24,0.275891,0.03,0,44.8625,-140,0
24,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
24.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
24.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
25,1,10.24,0.275891,0.03,0,44.8625,-140,0
25,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
25.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
25.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
26,1,10.24,0.275891,0.03,0,44.8625,-140,0
26,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
26.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
26.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
27,1,10.24,0.275891,0.03,0,44.8625,-140,0
27,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
27.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
27.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
28,1,10.24,0.275891,0.03,0,44.8625,-140,0
28,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
28.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
28.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
29,1,10.24,0.275891,0.03,0,44.8625,-140,0
29,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.1,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.1,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.2,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.2,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.3,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.3,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.4,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.4,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.5,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.5,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.6,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.6,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.7,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.7,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.8,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.8,2,102.4,0.896426,0.12,0,44.8625,-140,0
29.9,1,10.24,0.275891,0.03,0,44.8625,-140,0
29.9,2,102.4,0.896426,0.12,0,44.8625,-140,0
